CopiaSL_monotypic|Chr11_2s39	51e26af3e9d253464f03d5d858264d13	116	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	67	89	-	T	13-08-2026	-	-	-	-
GypsySL_monotypic|Chr03_1s10	e472ba2bc52b4689a54edc0f0ada84d2	233	Pfam	PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	5	78	2.0E-8	T	13-08-2026	IPR005162	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	-	-
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	SMART	SM00343	c2hcfinal6	266	282	0.0069	T	13-08-2026	IPR001878	Zinc finger, CCHC-type	GO:0003676(InterPro)|GO:0008270(InterPro)	Reactome:R-BTA-159231|Reactome:R-BTA-159236|Reactome:R-BTA-72163|Reactome:R-BTA-72165|Reactome:R-BTA-72203|Reactome:R-BTA-73856|Reactome:R-BTA-77595|Reactome:R-BTA-9770562|Reactome:R-CEL-159236|Reactome:R-CEL-72163|Reactome:R-CEL-73856|Reactome:R-DME-159231|Reactome:R-DME-159236|Reactome:R-DME-1834941|Reactome:R-DME-72163|Reactome:R-DME-72165|Reactome:R-DME-72203|Reactome:R-DME-73856|Reactome:R-DME-77595|Reactome:R-DME-8941326|Reactome:R-DME-9770562|Reactome:R-DME-9930044|Reactome:R-DRE-72165|Reactome:R-HSA-1169408|Reactome:R-HSA-159231|Reactome:R-HSA-159236|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-168315|Reactome:R-HSA-173107|Reactome:R-HSA-174490|Reactome:R-HSA-174495|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-429947|Reactome:R-HSA-452723|Reactome:R-HSA-6784531|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-72187|Reactome:R-HSA-72203|Reactome:R-HSA-73856|Reactome:R-HSA-77595|Reactome:R-HSA-9013422|Reactome:R-HSA-9682706|Reactome:R-HSA-9694686|Reactome:R-HSA-9705671|Reactome:R-HSA-9770562|Reactome:R-HSA-9819196|Reactome:R-HSA-9820865|Reactome:R-HSA-983168|Reactome:R-HSA-9843970|Reactome:R-HSA-9918481|Reactome:R-HSA-9930044|Reactome:R-HSA-9931510|Reactome:R-MMU-159231|Reactome:R-MMU-159236|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-72187|Reactome:R-MMU-72203|Reactome:R-MMU-73856|Reactome:R-MMU-77595|Reactome:R-MMU-9013422|Reactome:R-MMU-9770562|Reactome:R-MMU-983168|Reactome:R-MMU-9930044|Reactome:R-RNO-159231|Reactome:R-RNO-72165|Reactome:R-RNO-73856|Reactome:R-RNO-77595|Reactome:R-RNO-9770562|Reactome:R-SCE-983168|Reactome:R-SPO-9770562|Reactome:R-SPO-983168|Reactome:R-XTR-77595|Reactome:R-XTR-9770562
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	Pfam	PF00098	Zinc knuckle	266	281	0.22	T	13-08-2026	IPR001878	Zinc finger, CCHC-type	GO:0003676(InterPro)|GO:0008270(InterPro)	Reactome:R-BTA-159231|Reactome:R-BTA-159236|Reactome:R-BTA-72163|Reactome:R-BTA-72165|Reactome:R-BTA-72203|Reactome:R-BTA-73856|Reactome:R-BTA-77595|Reactome:R-BTA-9770562|Reactome:R-CEL-159236|Reactome:R-CEL-72163|Reactome:R-CEL-73856|Reactome:R-DME-159231|Reactome:R-DME-159236|Reactome:R-DME-1834941|Reactome:R-DME-72163|Reactome:R-DME-72165|Reactome:R-DME-72203|Reactome:R-DME-73856|Reactome:R-DME-77595|Reactome:R-DME-8941326|Reactome:R-DME-9770562|Reactome:R-DME-9930044|Reactome:R-DRE-72165|Reactome:R-HSA-1169408|Reactome:R-HSA-159231|Reactome:R-HSA-159236|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-168315|Reactome:R-HSA-173107|Reactome:R-HSA-174490|Reactome:R-HSA-174495|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-429947|Reactome:R-HSA-452723|Reactome:R-HSA-6784531|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-72187|Reactome:R-HSA-72203|Reactome:R-HSA-73856|Reactome:R-HSA-77595|Reactome:R-HSA-9013422|Reactome:R-HSA-9682706|Reactome:R-HSA-9694686|Reactome:R-HSA-9705671|Reactome:R-HSA-9770562|Reactome:R-HSA-9819196|Reactome:R-HSA-9820865|Reactome:R-HSA-983168|Reactome:R-HSA-9843970|Reactome:R-HSA-9918481|Reactome:R-HSA-9930044|Reactome:R-HSA-9931510|Reactome:R-MMU-159231|Reactome:R-MMU-159236|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-72187|Reactome:R-MMU-72203|Reactome:R-MMU-73856|Reactome:R-MMU-77595|Reactome:R-MMU-9013422|Reactome:R-MMU-9770562|Reactome:R-MMU-983168|Reactome:R-MMU-9930044|Reactome:R-RNO-159231|Reactome:R-RNO-72165|Reactome:R-RNO-73856|Reactome:R-RNO-77595|Reactome:R-RNO-9770562|Reactome:R-SCE-983168|Reactome:R-SPO-9770562|Reactome:R-SPO-983168|Reactome:R-XTR-77595|Reactome:R-XTR-9770562
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	Pfam	PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	14	91	1.5E-4	T	13-08-2026	IPR005162	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	-	-
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	267	282	9.257132	T	13-08-2026	IPR001878	Zinc finger, CCHC-type	GO:0003676(InterPro)|GO:0008270(InterPro)	Reactome:R-BTA-159231|Reactome:R-BTA-159236|Reactome:R-BTA-72163|Reactome:R-BTA-72165|Reactome:R-BTA-72203|Reactome:R-BTA-73856|Reactome:R-BTA-77595|Reactome:R-BTA-9770562|Reactome:R-CEL-159236|Reactome:R-CEL-72163|Reactome:R-CEL-73856|Reactome:R-DME-159231|Reactome:R-DME-159236|Reactome:R-DME-1834941|Reactome:R-DME-72163|Reactome:R-DME-72165|Reactome:R-DME-72203|Reactome:R-DME-73856|Reactome:R-DME-77595|Reactome:R-DME-8941326|Reactome:R-DME-9770562|Reactome:R-DME-9930044|Reactome:R-DRE-72165|Reactome:R-HSA-1169408|Reactome:R-HSA-159231|Reactome:R-HSA-159236|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-168315|Reactome:R-HSA-173107|Reactome:R-HSA-174490|Reactome:R-HSA-174495|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-429947|Reactome:R-HSA-452723|Reactome:R-HSA-6784531|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-72187|Reactome:R-HSA-72203|Reactome:R-HSA-73856|Reactome:R-HSA-77595|Reactome:R-HSA-9013422|Reactome:R-HSA-9682706|Reactome:R-HSA-9694686|Reactome:R-HSA-9705671|Reactome:R-HSA-9770562|Reactome:R-HSA-9819196|Reactome:R-HSA-9820865|Reactome:R-HSA-983168|Reactome:R-HSA-9843970|Reactome:R-HSA-9918481|Reactome:R-HSA-9930044|Reactome:R-HSA-9931510|Reactome:R-MMU-159231|Reactome:R-MMU-159236|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-72187|Reactome:R-MMU-72203|Reactome:R-MMU-73856|Reactome:R-MMU-77595|Reactome:R-MMU-9013422|Reactome:R-MMU-9770562|Reactome:R-MMU-983168|Reactome:R-MMU-9930044|Reactome:R-RNO-159231|Reactome:R-RNO-72165|Reactome:R-RNO-73856|Reactome:R-RNO-77595|Reactome:R-RNO-9770562|Reactome:R-SCE-983168|Reactome:R-SPO-9770562|Reactome:R-SPO-983168|Reactome:R-XTR-77595|Reactome:R-XTR-9770562
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	256	283	5.02E-5	T	13-08-2026	IPR036875	Zinc finger, CCHC-type superfamily	GO:0003676(InterPro)|GO:0008270(InterPro)	Reactome:R-BTA-159231|Reactome:R-BTA-159236|Reactome:R-BTA-72163|Reactome:R-BTA-72165|Reactome:R-BTA-72203|Reactome:R-BTA-73856|Reactome:R-BTA-77595|Reactome:R-BTA-9770562|Reactome:R-CEL-159236|Reactome:R-CEL-72163|Reactome:R-CEL-73856|Reactome:R-DME-159231|Reactome:R-DME-159236|Reactome:R-DME-1834941|Reactome:R-DME-72163|Reactome:R-DME-72165|Reactome:R-DME-72203|Reactome:R-DME-73856|Reactome:R-DME-77595|Reactome:R-DME-9770562|Reactome:R-DRE-72165|Reactome:R-HSA-1169408|Reactome:R-HSA-159231|Reactome:R-HSA-159236|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-168315|Reactome:R-HSA-173107|Reactome:R-HSA-174490|Reactome:R-HSA-174495|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-429947|Reactome:R-HSA-452723|Reactome:R-HSA-6784531|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-72187|Reactome:R-HSA-72203|Reactome:R-HSA-73856|Reactome:R-HSA-77595|Reactome:R-HSA-9013422|Reactome:R-HSA-9682706|Reactome:R-HSA-9694686|Reactome:R-HSA-9705671|Reactome:R-HSA-9770562|Reactome:R-HSA-9819196|Reactome:R-HSA-9820865|Reactome:R-HSA-983168|Reactome:R-HSA-9918481|Reactome:R-HSA-9930044|Reactome:R-MMU-159231|Reactome:R-MMU-159236|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-72187|Reactome:R-MMU-72203|Reactome:R-MMU-73856|Reactome:R-MMU-77595|Reactome:R-MMU-9013422|Reactome:R-MMU-9770562|Reactome:R-MMU-983168|Reactome:R-RNO-159231|Reactome:R-RNO-72165|Reactome:R-RNO-73856|Reactome:R-RNO-77595|Reactome:R-RNO-9770562|Reactome:R-SCE-983168|Reactome:R-SPO-9770562|Reactome:R-SPO-983168|Reactome:R-XTR-77595|Reactome:R-XTR-9770562
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	PANTHER	PTHR34482	DNA DAMAGE-INDUCIBLE PROTEIN 1-LIKE	54	284	1.6E-12	T	13-08-2026	-	-	-	-
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	MobiDBLite	mobidb-lite	consensus disorder prediction	197	267	-	T	13-08-2026	-	-	-	-
GypsySL_07	d1933ba8092dfd072298743cbed1722f	285	MobiDBLite	mobidb-lite	consensus disorder prediction	234	248	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr12_2s11	fa0299a3158a3a767a01cee36b0f363d	173	PANTHER	PTHR37610	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	2	161	1.7E-46	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr08_2s43	50c5853b22283544df3cd276f5665555	194	PANTHER	PTHR37610	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	3	193	8.7E-77	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr08_2s43	50c5853b22283544df3cd276f5665555	194	Pfam	PF14244	Gag-polypeptide of LTR copia-type	11	58	8.8E-13	T	13-08-2026	IPR029472	Retrotransposon Copia-like, N-terminal	-	-
CopiaSL_monotypic|Chr09_1s65	abfd58247dc02c7a0ec7ef6dce0da52c	366	PANTHER	PTHR37610	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	26	254	3.1E-68	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr09_1s65	abfd58247dc02c7a0ec7ef6dce0da52c	366	MobiDBLite	mobidb-lite	consensus disorder prediction	317	352	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr09_1s65	abfd58247dc02c7a0ec7ef6dce0da52c	366	MobiDBLite	mobidb-lite	consensus disorder prediction	329	348	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr09_1s65	abfd58247dc02c7a0ec7ef6dce0da52c	366	Pfam	PF14244	Gag-polypeptide of LTR copia-type	32	78	6.8E-15	T	13-08-2026	IPR029472	Retrotransposon Copia-like, N-terminal	-	-
GypsySL_04	ccd53ead627f061c37a18693044c163c	298	PANTHER	PTHR33223	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	78	285	1.1E-26	T	13-08-2026	-	-	-	-
GypsySL_04	ccd53ead627f061c37a18693044c163c	298	MobiDBLite	mobidb-lite	consensus disorder prediction	276	298	-	T	13-08-2026	-	-	-	-
GypsySL_10	1a5394cbc370aa40f5ed361841ddecd7	386	MobiDBLite	mobidb-lite	consensus disorder prediction	296	327	-	T	13-08-2026	-	-	-	-
GypsySL_10	1a5394cbc370aa40f5ed361841ddecd7	386	MobiDBLite	mobidb-lite	consensus disorder prediction	285	294	-	T	13-08-2026	-	-	-	-
GypsySL_10	1a5394cbc370aa40f5ed361841ddecd7	386	MobiDBLite	mobidb-lite	consensus disorder prediction	275	284	-	T	13-08-2026	-	-	-	-
GypsySL_10	1a5394cbc370aa40f5ed361841ddecd7	386	MobiDBLite	mobidb-lite	consensus disorder prediction	274	329	-	T	13-08-2026	-	-	-	-
GypsySL_10	1a5394cbc370aa40f5ed361841ddecd7	386	PANTHER	PTHR35046	ZINC KNUCKLE (CCHC-TYPE) FAMILY PROTEIN	98	365	5.7E-9	T	13-08-2026	-	-	-	-
GypsySL_10	1a5394cbc370aa40f5ed361841ddecd7	386	Pfam	PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	114	192	1.7E-4	T	13-08-2026	IPR005162	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	-	-
GypsySL_monotypic|Chr03_1s33	6f891863b6c0d87c37ea6d3c090a951f	243	MobiDBLite	mobidb-lite	consensus disorder prediction	40	84	-	T	13-08-2026	-	-	-	-
GypsySL_monotypic|Chr03_1s33	6f891863b6c0d87c37ea6d3c090a951f	243	MobiDBLite	mobidb-lite	consensus disorder prediction	59	71	-	T	13-08-2026	-	-	-	-
GypsySL_monotypic|Chr03_1s33	6f891863b6c0d87c37ea6d3c090a951f	243	Pfam	PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	93	165	1.4E-8	T	13-08-2026	IPR005162	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	-	-
GypsySL_06	f4a12ec1cab8a366bf456bbc0731e9a4	273	PANTHER	PTHR33223	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	2	257	1.3E-36	T	13-08-2026	-	-	-	-
GypsySL_06	f4a12ec1cab8a366bf456bbc0731e9a4	273	MobiDBLite	mobidb-lite	consensus disorder prediction	215	273	-	T	13-08-2026	-	-	-	-
GypsySL_06	f4a12ec1cab8a366bf456bbc0731e9a4	273	MobiDBLite	mobidb-lite	consensus disorder prediction	243	273	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr12_1s59	e9a71d39f918670404325d47bc5170fc	260	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	240	254	8.960441	T	13-08-2026	IPR001878	Zinc finger, CCHC-type	GO:0003676(InterPro)|GO:0008270(InterPro)	Reactome:R-BTA-159231|Reactome:R-BTA-159236|Reactome:R-BTA-72163|Reactome:R-BTA-72165|Reactome:R-BTA-72203|Reactome:R-BTA-73856|Reactome:R-BTA-77595|Reactome:R-BTA-9770562|Reactome:R-CEL-159236|Reactome:R-CEL-72163|Reactome:R-CEL-73856|Reactome:R-DME-159231|Reactome:R-DME-159236|Reactome:R-DME-1834941|Reactome:R-DME-72163|Reactome:R-DME-72165|Reactome:R-DME-72203|Reactome:R-DME-73856|Reactome:R-DME-77595|Reactome:R-DME-8941326|Reactome:R-DME-9770562|Reactome:R-DME-9930044|Reactome:R-DRE-72165|Reactome:R-HSA-1169408|Reactome:R-HSA-159231|Reactome:R-HSA-159236|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-168315|Reactome:R-HSA-173107|Reactome:R-HSA-174490|Reactome:R-HSA-174495|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-429947|Reactome:R-HSA-452723|Reactome:R-HSA-6784531|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-72187|Reactome:R-HSA-72203|Reactome:R-HSA-73856|Reactome:R-HSA-77595|Reactome:R-HSA-9013422|Reactome:R-HSA-9682706|Reactome:R-HSA-9694686|Reactome:R-HSA-9705671|Reactome:R-HSA-9770562|Reactome:R-HSA-9819196|Reactome:R-HSA-9820865|Reactome:R-HSA-983168|Reactome:R-HSA-9843970|Reactome:R-HSA-9918481|Reactome:R-HSA-9930044|Reactome:R-HSA-9931510|Reactome:R-MMU-159231|Reactome:R-MMU-159236|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-72187|Reactome:R-MMU-72203|Reactome:R-MMU-73856|Reactome:R-MMU-77595|Reactome:R-MMU-9013422|Reactome:R-MMU-9770562|Reactome:R-MMU-983168|Reactome:R-MMU-9930044|Reactome:R-RNO-159231|Reactome:R-RNO-72165|Reactome:R-RNO-73856|Reactome:R-RNO-77595|Reactome:R-RNO-9770562|Reactome:R-SCE-983168|Reactome:R-SPO-9770562|Reactome:R-SPO-983168|Reactome:R-XTR-77595|Reactome:R-XTR-9770562
CopiaSL_monotypic|Chr12_1s59	e9a71d39f918670404325d47bc5170fc	260	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	229	254	5.44E-5	T	13-08-2026	IPR036875	Zinc finger, CCHC-type superfamily	GO:0003676(InterPro)|GO:0008270(InterPro)	Reactome:R-BTA-159231|Reactome:R-BTA-159236|Reactome:R-BTA-72163|Reactome:R-BTA-72165|Reactome:R-BTA-72203|Reactome:R-BTA-73856|Reactome:R-BTA-77595|Reactome:R-BTA-9770562|Reactome:R-CEL-159236|Reactome:R-CEL-72163|Reactome:R-CEL-73856|Reactome:R-DME-159231|Reactome:R-DME-159236|Reactome:R-DME-1834941|Reactome:R-DME-72163|Reactome:R-DME-72165|Reactome:R-DME-72203|Reactome:R-DME-73856|Reactome:R-DME-77595|Reactome:R-DME-9770562|Reactome:R-DRE-72165|Reactome:R-HSA-1169408|Reactome:R-HSA-159231|Reactome:R-HSA-159236|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-168315|Reactome:R-HSA-173107|Reactome:R-HSA-174490|Reactome:R-HSA-174495|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-429947|Reactome:R-HSA-452723|Reactome:R-HSA-6784531|Reactome:R-HSA-72163|Reactome:R-HSA-72165|Reactome:R-HSA-72187|Reactome:R-HSA-72203|Reactome:R-HSA-73856|Reactome:R-HSA-77595|Reactome:R-HSA-9013422|Reactome:R-HSA-9682706|Reactome:R-HSA-9694686|Reactome:R-HSA-9705671|Reactome:R-HSA-9770562|Reactome:R-HSA-9819196|Reactome:R-HSA-9820865|Reactome:R-HSA-983168|Reactome:R-HSA-9918481|Reactome:R-HSA-9930044|Reactome:R-MMU-159231|Reactome:R-MMU-159236|Reactome:R-MMU-72163|Reactome:R-MMU-72165|Reactome:R-MMU-72187|Reactome:R-MMU-72203|Reactome:R-MMU-73856|Reactome:R-MMU-77595|Reactome:R-MMU-9013422|Reactome:R-MMU-9770562|Reactome:R-MMU-983168|Reactome:R-RNO-159231|Reactome:R-RNO-72165|Reactome:R-RNO-73856|Reactome:R-RNO-77595|Reactome:R-RNO-9770562|Reactome:R-SCE-983168|Reactome:R-SPO-9770562|Reactome:R-SPO-983168|Reactome:R-XTR-77595|Reactome:R-XTR-9770562
CopiaSL_monotypic|Chr12_1s59	e9a71d39f918670404325d47bc5170fc	260	Pfam	PF14244	Gag-polypeptide of LTR copia-type	9	48	1.8E-4	T	13-08-2026	IPR029472	Retrotransposon Copia-like, N-terminal	-	-
CopiaSL_monotypic|Chr12_1s59	e9a71d39f918670404325d47bc5170fc	260	PANTHER	PTHR37610	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	2	235	2.1E-37	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr12_2s29	bfe7a3eb654f5d36045f1195326ae504	61	Pfam	PF14223	gag-polypeptide of LTR copia-type	2	58	5.9E-9	T	13-08-2026	IPR061502	Copia/RE1/RE2-like, N-terminal domain	-	-
CopiaSL_monotypic|Chr08_2s63	4c2f58bda65bad50c97c9d48bfe8d9d3	31	MobiDBLite	mobidb-lite	consensus disorder prediction	18	31	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr08_2s63	4c2f58bda65bad50c97c9d48bfe8d9d3	31	MobiDBLite	mobidb-lite	consensus disorder prediction	7	16	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr08_2s63	4c2f58bda65bad50c97c9d48bfe8d9d3	31	MobiDBLite	mobidb-lite	consensus disorder prediction	1	31	-	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr11_2s38	d940558dc15533ab146d8431bba98d56	83	PANTHER	PTHR47481	-	1	82	1.6E-13	T	13-08-2026	-	-	-	-
GypsySL_12	0590f0bb2042358a91f78aa66ec8d33e	326	MobiDBLite	mobidb-lite	consensus disorder prediction	170	185	-	T	13-08-2026	-	-	-	-
GypsySL_12	0590f0bb2042358a91f78aa66ec8d33e	326	MobiDBLite	mobidb-lite	consensus disorder prediction	170	200	-	T	13-08-2026	-	-	-	-
GypsySL_12	0590f0bb2042358a91f78aa66ec8d33e	326	Pfam	PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	9	78	6.3E-7	T	13-08-2026	IPR005162	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	-	-
GypsySL_12	0590f0bb2042358a91f78aa66ec8d33e	326	PANTHER	PTHR33437	OS06G0361200 PROTEIN	1	170	3.6E-92	T	13-08-2026	-	-	-	-
GypsySL_05	44665205c7d23844a27d1f94779b0676	121	Pfam	PF19259	Ty3 transposon capsid-like protein	10	118	3.7E-6	T	13-08-2026	IPR045358	Ty3 transposon capsid-like protein	-	-
GypsySL_05	44665205c7d23844a27d1f94779b0676	121	PANTHER	PTHR33223	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	7	120	8.4E-13	T	13-08-2026	-	-	-	-
CopiaSL_monotypic|Chr10_2s56	abd72d28225161115724e0450432e168	209	Pfam	PF14244	Gag-polypeptide of LTR copia-type	5	50	3.5E-8	T	13-08-2026	IPR029472	Retrotransposon Copia-like, N-terminal	-	-
CopiaSL_monotypic|Chr10_2s56	abd72d28225161115724e0450432e168	209	PANTHER	PTHR37610	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	1	200	2.1E-55	T	13-08-2026	-	-	-	-
GypsySL_monotypic|Chr04_2s29	56d6ce690aa926e72ddd88aa5cd37163	226	Pfam	PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	6	73	7.2E-6	T	13-08-2026	IPR005162	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	-	-
